mid,patch,radiant_win
21638,13,False
35756,17,True
73021,41,False
3006,8,False
12464,11,True
78677,43,True
40016,18,False
7495,10,True
77699,43,True
12327,11,False
12578,11,True
49309,25,False
76014,41,True
773,6,True
13787,11,False
9898,11,False
9035,11,False
21892,13,False
66498,40,True
45467,24,True
80730,43,False
34154,17,False
175,4,True
10845,11,False
66881,40,True
32156,16,False
29892,15,False
35924,17,True
61125,39,False
56059,34,True
76583,41,False
3994,8,False
5434,8,False
1225,7,True
63963,40,True
52576,26,True
28008,15,True
66033,40,True
25280,14,False
21264,13,False
33433,16,False
59028,38,False
33457,16,False
69104,41,False
32206,16,True
42993,20,False
68897,41,True
48569,25,True
62591,40,False
57484,38,False
70373,41,False
54496,30,False
72885,41,False
19190,13,True
14576,11,False
2801,8,False
47643,25,True
3206,8,True
46218,24,False
59555,38,False
72665,41,False
36366,18,True
20359,13,True
58378,38,False
72747,41,False
70169,41,True
28334,15,False
31131,16,False
32005,16,False
79182,43,False
2865,8,False
64012,40,True
20073,13,False
36211,18,False
80325,43,False
66924,40,True
58148,38,True
56417,35,True
58492,38,False
43691,21,True
40659,18,True
30906,16,False
62705,40,True
72601,41,True
76071,41,True
43209,20,False
63206,40,False
75112,41,True
3701,8,True
17842,12,True
33853,16,True
54889,30,True
48828,25,False
40927,18,True
21548,13,True
7180,10,True
80230,43,True
12225,11,True
78212,43,True
11956,11,True
52889,26,True
9309,11,False
71319,41,False
61120,39,False
55098,31,True
38995,18,False
65470,40,False
50467,25,False
54729,30,False
57983,38,True
11346,11,False
68222,41,True
25035,14,False
16510,12,True
73016,41,False
78177,43,False
35800,17,False
63526,40,False
18592,12,True
13164,11,False
60172,39,False
9283,11,True
31126,16,False
55555,32,False
60357,39,False
30612,15,True
13853,11,False
67008,40,True
23269,13,False
53295,26,False
45136,23,False
1459,7,False
40913,18,False
66513,40,False
42173,19,False
43262,20,False
2327,7,True
13199,11,True
5571,8,False
943,6,True
4219,8,True
16334,12,False
28750,15,False
60698,39,False
50456,25,True
50098,25,False
71967,41,False
6454,9,True
56739,37,True
46567,24,False
37361,18,True
65401,40,False
36190,18,True
73788,41,True
38375,18,False
9501,11,False
6922,10,False
19904,13,False
75856,41,False
61763,39,True
58444,38,True
19391,13,True
81181,43,True
80463,43,False
26314,14,True
48500,25,False
34363,17,True
24895,14,True
34904,17,False
34816,17,True
52532,26,True
37781,18,False
64702,40,True
12283,11,True
57380,38,True
46327,24,True
78996,43,True
26120,14,True
27403,14,False
8444,10,True
29830,15,True
26961,14,True
11335,11,False
39390,18,False
73533,41,True
3037,8,True
76655,41,False
13092,11,True
15003,11,True
33117,16,False
49241,25,True
66447,40,True
38876,18,True
30876,16,False
11968,11,False
5337,8,False
24903,14,False
71197,41,False
76828,43,False
46882,25,True
43564,21,True
18748,13,False
77096,43,False
76128,41,False
24913,14,False
42938,20,False
65739,40,True
21466,13,True
76250,41,False
19596,13,False
78214,43,True
38962,18,False
68651,41,False
65055,40,True
54120,28,True
22106,13,False
62253,39,False
30093,15,False
78732,43,False
3776,8,True
1260,7,False
20003,13,False
7381,10,False
68335,41,True
4993,8,True
38889,18,True
16768,12,True
19269,13,True
41586,18,True
26653,14,False
35917,17,False
18134,12,True
38833,18,True
39646,18,False
14528,11,True
17715,12,True
66725,40,False
74365,41,True
52558,26,False
73483,41,False
16316,12,True
63659,40,False
25984,14,True
32868,16,False
18982,13,False
58914,38,True
81057,43,False
41575,18,False
61319,39,True
60510,39,True
8841,10,False
39644,18,False
44071,21,False
43670,21,True
23111,13,True
28066,15,False
7943,10,True
15082,11,True
63143,40,True
42273,20,False
33710,16,False
73750,41,False
34171,17,False
28172,15,False
44859,23,False
79766,43,False
45918,24,True
4778,8,True
65310,40,False
33747,16,True
75400,41,True
10803,11,False
44772,23,True
10688,11,False
73552,41,False
9211,11,True
13113,11,False
17681,12,False
64276,40,False
1669,7,False
34891,17,False
64046,40,True
64270,40,True
60293,39,True
52500,26,True
9934,11,False
1843,7,False
48379,25,True
39574,18,False
44478,22,False
20377,13,False
74588,41,False
52765,26,True
17936,12,True
57199,38,False
26578,14,True
41997,19,True
34554,17,True
50360,25,True
61578,39,False
43313,20,False
15418,12,False
29059,15,True
6414,9,True
19121,13,False
11788,11,True
55002,31,True
28035,15,False
5373,8,True
27070,14,False
79227,43,True
79075,43,False
311,4,True
17299,12,True
38598,18,False
24479,14,True
25259,14,False
7624,10,False
38200,18,False
56760,37,True
72255,41,False
7845,10,True
56550,36,True
6514,9,False
35683,17,False
15387,12,True
8466,10,False
54882,30,False
6638,9,False
31664,16,True
3305,8,False
23472,13,True
60202,39,True
43815,21,True
8768,10,False
17324,12,True
118,4,False
59158,38,True
47390,25,False
60097,39,False
42395,20,True
27340,14,False
29896,15,False
65722,40,True
43024,20,False
5045,8,True
81322,43,False
49102,25,True
16858,12,True
73032,41,True
48212,25,False
73695,41,True
69365,41,True
40057,18,True
51571,26,True
9700,11,False
30270,15,False
70061,41,True
50844,25,True
76523,41,False
12438,11,False
5342,8,True
34087,17,True
29498,15,False
5470,8,True
53585,27,False
43501,21,True
46110,24,True
12441,11,True
55108,31,True
4742,8,True
58688,38,True
80646,43,False
18276,12,False
69313,41,True
57,4,True
24745,14,True
30057,15,False
35541,17,True
48671,25,False
1501,7,False
63010,40,False
16454,12,True
35325,17,False
50283,25,False
41794,18,True
55852,34,True
33678,16,True
28599,15,True
26403,14,False
51075,26,True
12305,11,True
37573,18,True
50069,25,True
4113,8,False
33233,16,False
64637,40,False
40501,18,False
1294,7,False
37307,18,False
62773,40,True
21587,13,False
5926,9,False
53058,26,False
48926,25,False
20475,13,False
35922,17,False
73089,41,True
58384,38,True
35584,17,False
12575,11,False
54451,30,True
8945,11,False
21012,13,False
46492,24,False
15141,11,True
24023,14,True
18581,12,False
72384,41,True
64642,40,False
14816,11,True
8615,10,True
33036,16,False
73252,41,True
71673,41,True
69093,41,True
14619,11,True
1453,7,False
49223,25,True
60286,39,True
32556,16,True
8890,11,True
60742,39,False
16005,12,False
8861,10,True
23338,13,False
60699,39,False
42520,20,True
16902,12,True
25908,14,False
24123,14,True
36457,18,True
75810,41,True
81124,43,False
5170,8,True
11302,11,False
60385,39,False
27222,14,True
39519,18,False
29635,15,True
22739,13,True
15772,12,False
2713,8,True
10619,11,True
70007,41,True
19580,13,True
46317,24,False
66697,40,False
23497,13,True
59765,38,True
25564,14,False
18259,12,True
52446,26,True
73573,41,True
4533,8,True
39707,18,False
49440,25,True
35968,18,True
67279,40,True
41552,18,True
20972,13,False
79138,43,False
22069,13,True
2599,7,False
28934,15,True
8677,10,True
51537,26,False
29851,15,False
41141,18,True
42710,20,False
58533,38,False
32818,16,False
7639,10,True
60659,39,True
22645,13,True
68794,41,True
11702,11,False
81131,43,True
20704,13,True
21043,13,True
45349,24,True
11515,11,True
19567,13,True
80361,43,True
20,4,True
50594,25,False
315,4,False
9254,11,True
38418,18,True
10376,11,True
23685,13,False
44697,23,False
3287,8,True
34829,17,True
14560,11,False
48795,25,True
52347,26,True
79089,43,False
36224,18,False
61306,39,True
33898,16,False
63168,40,True
71445,41,True
56033,34,False
43250,20,True
3050,8,True
63498,40,False
56971,37,False
61350,39,False
80271,43,True
17940,12,False
77905,43,True
81153,43,False
81292,43,False
18040,12,True
59613,38,False
41417,18,False
17326,12,True
65840,40,True
23214,13,True
51869,26,True
7089,10,True
2932,8,True
75077,41,True
44829,23,False
6451,9,True
57978,38,False
58975,38,True
35645,17,False
266,4,False
15239,11,True
24959,14,True
491,4,False
63089,40,False
15134,11,False
47606,25,False
21011,13,False
34851,17,True
34067,17,True
26289,14,False
50508,25,True
68886,41,False
22458,13,False
3087,8,False
30298,15,False
29520,15,True
68810,41,False
37946,18,True
13530,11,False
3784,8,False
29777,15,False
55922,34,False
15747,12,False
48331,25,False
81051,43,False
69609,41,False
63597,40,True
6301,9,False
13815,11,False
38643,18,True
38145,18,True
59647,38,True
69268,41,True
49076,25,True
29394,15,False
34832,17,False
16183,12,False
29537,15,False
608,5,True
23540,13,True
58316,38,True
81235,43,True
43378,21,True
8346,10,False
55281,32,True
61320,39,True
39503,18,False
74032,41,True
3451,8,False
58568,38,True
36102,18,True
72611,41,False
20437,13,False
57710,38,False
21503,13,True
20146,13,True
39068,18,True
62296,39,False
50922,25,False
70078,41,True
26567,14,True
5271,8,False
37794,18,True
66792,40,False
40335,18,False
57254,38,False
59562,38,False
28681,15,True
37390,18,False
75173,41,True
5696,8,True
14155,11,True
76361,41,False
15242,11,False
66845,40,True
36680,18,False
6850,10,False
38535,18,True
57247,38,False
50860,25,False
17371,12,True
71193,41,False
12406,11,False
11476,11,True
40992,18,False
56418,35,True
69721,41,True
16436,12,False
41461,18,False
22751,13,True
26651,14,False
23675,13,False
15899,12,True
38002,18,False
22130,13,False
72050,41,True
2755,8,False
12823,11,True
52608,26,True
32343,16,True
24294,14,False
53116,26,False
18631,12,False
3791,8,True
38486,18,True
63077,40,False
56243,35,True
50156,25,False
22382,13,False
4856,8,True
9063,11,True
36313,18,False
78370,43,True
13609,11,True
23257,13,False
25551,14,False
23164,13,False
7374,10,False
14732,11,False
79480,43,False
74847,41,False
3036,8,True
69338,41,True
24084,14,True
34729,17,False
70293,41,True
33658,16,False
63311,40,False
75816,41,True
45035,23,False
51922,26,False
77518,43,True
48717,25,False
13650,11,True
79797,43,True
47772,25,True
14984,11,True
3558,8,True
11689,11,True
57529,38,False
33888,16,False
14008,11,True
78671,43,True
67847,40,True
4428,8,True
72502,41,False
76268,41,True
6267,9,True
32219,16,False
34556,17,True
53173,26,True
70235,41,True
60994,39,False
14512,11,False
38301,18,True
37101,18,True
63428,40,True
43217,20,True
26440,14,False
75482,41,True
71431,41,True
51302,26,True
1115,6,True
69637,41,True
19551,13,True
76904,43,False
57573,38,True
57097,38,False
50913,25,True
54988,31,False
20659,13,False
24853,14,True
47650,25,True
73271,41,True
69889,41,False
805,6,False
23161,13,True
63902,40,False
37186,18,False
2117,7,False
78127,43,True
19728,13,True
50250,25,False
27426,14,True
40527,18,True
68276,41,True
31655,16,False
19242,13,False
50353,25,False
22906,13,False
29105,15,True
79575,43,False
75045,41,True
53024,26,True
50546,25,True
25812,14,False
16751,12,True
18283,12,False
68530,41,True
39771,18,False
28506,15,False
29032,15,False
14754,11,False
64853,40,True
4784,8,True
18536,12,True
20162,13,True
50847,25,False
55731,33,True
81448,43,True
18083,12,True
24316,14,False
42022,19,True
11805,11,False
9041,11,True
21695,13,False
42008,19,True
2015,7,False
75187,41,False
8533,10,False
39888,18,True
68470,41,True
33795,16,True
37771,18,False
48643,25,False
59550,38,False
72574,41,False
24876,14,True
52819,26,False
39744,18,False
39074,18,True
73559,41,True
34512,17,True
21110,13,False
9800,11,False
39314,18,False
27985,15,True
1856,7,False
33573,16,False
52055,26,True
40519,18,False
55906,34,True
55643,33,True
24926,14,True
43664,21,False
50363,25,False
19172,13,True
30452,15,True
2334,7,True
7932,10,False
34641,17,False
37559,18,False
12007,11,True
55320,32,False
67570,40,True
18634,13,True
4515,8,True
50083,25,False
69020,41,False
24737,14,True
40480,18,True
46191,24,True
66856,40,False
80455,43,True
21988,13,True
46439,24,False
24334,14,False
53924,27,True
27933,15,False
43149,20,False
16264,12,True
11503,11,False
45840,24,True
43370,21,False
34507,17,False
72872,41,False
41749,18,False
39158,18,False
18930,13,True
38872,18,False
17786,12,False
77377,43,True
11560,11,True
28650,15,True
9620,11,False
64531,40,False
41559,18,True
2630,7,True
55177,31,False
12476,11,False
41791,18,False
66383,40,True
15818,12,False
27240,14,False
54502,30,True
12168,11,True
69078,41,True
53875,27,False
27652,14,True
77489,43,True
11845,11,False
50935,25,False
38480,18,True
58308,38,True
15466,12,True
71998,41,False
57226,38,True
35643,17,False
48817,25,True
61268,39,True
66163,40,True
61572,39,False
74918,41,True
20633,13,True
30147,15,True
1701,7,True
7563,10,True
30810,16,False
14520,11,True
9306,11,True
37422,18,True
14023,11,False
76967,43,False
30977,16,True
78093,43,True
581,5,False
68452,41,False
26181,14,False
18980,13,True
65783,40,True
79134,43,False
793,6,False
74312,41,False
48061,25,True
44297,21,False
15468,12,False
59057,38,True
73858,41,True
71665,41,True
64933,40,True
73123,41,True
39102,18,True
71124,41,True
75547,41,True
59755,38,True
28799,15,True
43544,21,True
10366,11,True
78359,43,True
58582,38,True
57889,38,True
33970,16,False
34518,17,False
59675,38,False
9462,11,True
40623,18,False
78654,43,True
22478,13,False
2744,8,True
78513,43,False
45868,24,False
73270,41,True
36330,18,False
49684,25,False
41682,18,True
30534,15,False
72681,41,False
9119,11,False
52771,26,True
62062,39,False
59325,38,True
15794,12,True
20259,13,False
38575,18,False
17224,12,True
14993,11,True
74093,41,True
21299,13,False
71707,41,True
31265,16,False
44840,23,True
20215,13,False
36214,18,True
58708,38,True
22155,13,True
76597,41,False
14308,11,False
22516,13,True
29861,15,False
65325,40,False
73329,41,False
24740,14,False
15272,11,True
39559,18,True
48207,25,False
62121,39,False
10231,11,True
11329,11,False
37614,18,True
54977,31,False
8160,10,False
1929,7,True
60290,39,False
46786,25,True
28394,15,False
67962,40,False
60667,39,False
64536,40,False
28365,15,False
49448,25,True
2292,7,True
7065,10,True
29209,15,True
54561,30,False
62484,40,True
68699,41,False
41959,19,False
48328,25,False
41381,18,True
9117,11,True
74659,41,False
33497,16,True
27575,14,False
44453,22,True
74700,41,True
5260,8,True
77380,43,False
42766,20,True
67331,40,False
22040,13,False
6105,9,True
34246,17,False
70698,41,True
26291,14,True
47186,25,False
37613,18,False
23068,13,False
25100,14,True
3191,8,False
51084,26,True
48819,25,False
67094,40,False
29854,15,True
62511,40,False
38192,18,False
44320,21,False
16522,12,False
76416,41,True
65789,40,False
24618,14,False
28474,15,True
51338,26,False
60977,39,True
79229,43,False
37975,18,True
23490,13,True
27765,15,False
63933,40,True
4809,8,True
34393,17,True
66772,40,True
57249,38,False
70416,41,True
5520,8,True
11943,11,False
56063,34,False
5241,8,True
64557,40,True
72748,41,False
73499,41,True
45170,23,False
35278,17,False
34542,17,True
80968,43,True
22136,13,False
66574,40,False
79083,43,True
19737,13,True
51982,26,True
64425,40,False
12897,11,False
19683,13,False
13683,11,True
26686,14,False
77407,43,True
68266,41,True
42410,20,False
5252,8,True
53987,28,True
44941,23,False
37959,18,False
78966,43,True
55120,31,False
41902,19,True
40207,18,False
68994,41,False
75015,41,False
20174,13,False
2889,8,False
69692,41,True
58358,38,False
56538,36,True
45670,24,True
33438,16,True
57168,38,True
25644,14,True
25792,14,False
31551,16,True
5071,8,False
66818,40,True
58476,38,True
2729,8,False
65541,40,True
52092,26,False
5793,8,False
72250,41,False
68944,41,False
20131,13,True
5180,8,False
32562,16,False
13876,11,True
64797,40,False
16170,12,False
31800,16,True
29074,15,True
43886,21,False
68610,41,False
4359,8,True
3856,8,True
45606,24,True
48777,25,True
5652,8,False
4593,8,True
62298,39,False
47969,25,False
61403,39,True
42168,19,True
24015,14,False
63060,40,True
71841,41,True
43819,21,False
24803,14,True
58082,38,False
66169,40,False
50103,25,True
29982,15,True
2066,7,False
38798,18,True
30795,16,True
71433,41,False
31512,16,True
35322,17,False
19673,13,False
31277,16,True
64194,40,True
4290,8,False
17798,12,False
26592,14,True
35185,17,False
78353,43,True
63260,40,True
65042,40,True
20748,13,False
55749,33,False
69691,41,False
5826,8,True
762,6,False
38248,18,False
67376,40,False
12233,11,True
11716,11,True
16024,12,False
72383,41,True
35761,17,True
68914,41,False
47465,25,True
25549,14,True
40858,18,False
52338,26,False
48748,25,True
53649,27,False
28633,15,False
76885,43,False
35927,17,False
28915,15,True
63166,40,True
5983,9,False
25376,14,False
29352,15,True
42215,20,True
8288,10,False
48848,25,False
69797,41,False
64918,40,True
6141,9,True
9017,11,True
22267,13,False
45737,24,True
55976,34,False
35174,17,True
55623,33,True
60730,39,True
26688,14,False
18063,12,True
46488,24,False
44863,23,True
46794,25,False
598,5,True
71933,41,True
63991,40,False
64961,40,False
49467,25,False
4350,8,False
17696,12,True
9948,11,True
50254,25,True
48981,25,True
27952,15,True
46943,25,False
7959,10,True
27802,15,True
15950,12,True
36101,18,True
48103,25,True
33617,16,True
16485,12,False
30824,16,True
18092,12,False
23037,13,True
6530,9,False
46953,25,True
25411,14,True
18642,13,False
3369,8,True
59177,38,False
71030,41,True
70554,41,True
46919,25,True
22994,13,False
74978,41,True
53505,26,False
14987,11,True
16782,12,True
5776,8,False
77276,43,False
27469,14,True
60031,39,False
76135,41,True
16471,12,False
17369,12,False
33675,16,False
56974,37,False
72647,41,False
73480,41,True
56128,35,False
24994,14,True
65079,40,False
15166,11,True
58391,38,False
67970,40,False
10527,11,False
50018,25,True
68969,41,True
28427,15,False
42577,20,False
36607,18,True
8432,10,True
77497,43,False
77869,43,True
18898,13,False
18271,12,True
41047,18,False
37903,18,False
45691,24,True
30892,16,False
4087,8,True
29615,15,False
5946,9,True
62306,39,True
65447,40,True
41960,19,False
62537,40,True
64183,40,True
59027,38,True
781,6,False
64574,40,True
58490,38,False
80004,43,True
77763,43,False
9548,11,True
5606,8,False
72962,41,True
65286,40,False
19556,13,False
72483,41,True
69194,41,True
28328,15,True
44640,22,True
14567,11,True
7953,10,False
1093,6,False
34704,17,False
14712,11,False
72449,41,False
77662,43,True
40080,18,False
23572,13,False
48650,25,True
42925,20,True
57326,38,False
46741,25,False
26914,14,True
78315,43,False
44797,23,True
80769,43,False
56566,36,True
18587,12,False
62954,40,False
37969,18,True
33141,16,False
19690,13,True
23272,13,True
48682,25,False
3264,8,True
43796,21,True
69722,41,True
8758,10,False
69353,41,True
68513,41,False
62236,39,True
37238,18,True
52774,26,False
18659,13,False
10870,11,False
67652,40,False
51682,26,False
65142,40,True
39405,18,True
43677,21,False
72750,41,False
56785,37,False
20814,13,False
71061,41,True
34593,17,True
32876,16,False
17295,12,False
25827,14,True
9901,11,False
57111,38,True
27487,14,True
17604,12,False
54950,31,True
40411,18,True
45310,24,False
6546,9,False
19176,13,False
52214,26,True
3124,8,True
16322,12,False
68603,41,True
40502,18,False
48205,25,True
21327,13,False
70593,41,True
74844,41,False
71391,41,True
55586,33,False
43563,21,True
32189,16,False
2860,8,False
39217,18,False
66465,40,True
73292,41,True
9709,11,False
10329,11,True
60074,39,True
5451,8,False
41259,18,True
24921,14,False
30693,16,True
62580,40,True
14228,11,False
19635,13,False
13903,11,True
7051,10,False
24789,14,True
25416,14,True
67906,40,False
17456,12,True
70358,41,True
67778,40,False
68823,41,True
31889,16,False
25162,14,False
50566,25,True
30798,16,False
54926,31,True
79615,43,True
77691,43,False
31630,16,True
5636,8,False
68385,41,False
15850,12,False
60691,39,False
24850,14,False
47395,25,False
59633,38,False
78377,43,True
67394,40,True
36055,18,True
26083,14,True
62100,39,True
65626,40,True
75551,41,True
4728,8,True
32611,16,False
26135,14,True
182,4,False
45756,24,True
25786,14,False
61321,39,True
39202,18,True
33655,16,True
70257,41,True
14935,11,True
75214,41,True
6025,9,True
62794,40,False
6548,9,False
53974,28,True
13159,11,True
32363,16,False
26740,14,True
78067,43,True
59813,38,False
14620,11,True
46972,25,True
28180,15,False
25015,14,True
68217,41,True
61044,39,True
12006,11,False
27685,14,True
14070,11,False
13913,11,True
15206,11,False
28292,15,True
70856,41,False
36405,18,True
78825,43,False
12158,11,False
52454,26,True
60829,39,True
37139,18,True
7904,10,True
15526,12,False
70233,41,False
2102,7,False
75495,41,True
31502,16,False
55946,34,True
47142,25,False
70045,41,False
347,4,True
63504,40,True
43586,21,False
41797,18,False
47512,25,True
12178,11,True
75363,41,True
42965,20,False
41828,18,True
80517,43,False
11043,11,True
55705,33,True
26489,14,True
73777,41,False
56146,35,True
4004,8,False
76648,41,True
40618,18,False
16368,12,False
26297,14,True
43818,21,False
35856,17,True
61097,39,False
74775,41,False
5761,8,False
23717,13,True
2653,7,True
28935,15,False
47511,25,True
18704,13,False
3777,8,False
61601,39,True
75424,41,False
955,6,False
31527,16,True
23514,13,False
79588,43,False
50045,25,False
32078,16,False
49234,25,True
38330,18,True
44484,22,True
18713,13,True
72714,41,False
9998,11,False
30501,15,True
41528,18,True
29110,15,True
31060,16,False
65621,40,False
80818,43,False
24004,14,False
41913,19,False
3177,8,False
75818,41,False
78650,43,True
25616,14,False
68124,40,True
74885,41,False
4995,8,False
72859,41,True
14446,11,False
66496,40,False
71150,41,False
20630,13,True
64700,40,False
936,6,True
28135,15,True
26046,14,False
25530,14,True
51341,26,False
2483,7,True
45383,24,True
45315,24,False
36931,18,True
21171,13,False
77468,43,False
46085,24,True
60258,39,False
75831,41,False
26587,14,True
12463,11,True
35102,17,True
32782,16,False
65706,40,False
47843,25,False
77957,43,False
11338,11,False
42281,20,True
67308,40,True
62768,40,False
48055,25,False
49446,25,False
23446,13,True
41686,18,False
53299,26,False
28776,15,True
37524,18,True
18751,13,True
74031,41,True
70890,41,True
65806,40,False
24882,14,False
19837,13,False
51343,26,False
68357,41,False
80550,43,False
33738,16,False
12257,11,False
16014,12,True
14623,11,True
57347,38,True
57044,37,False
59623,38,True
54323,29,True
55968,34,True
4578,8,True
27451,14,True
378,4,True
47246,25,True
9725,11,True
26980,14,False
23424,13,True
65896,40,True
66214,40,False
26274,14,False
13128,11,True
21018,13,False
57291,38,False
64858,40,True
62207,39,True
76982,43,False
61296,39,False
12192,11,True
46494,24,False
55,4,False
13739,11,False
143,4,True
19160,13,False
31467,16,True
16557,12,False
15833,12,True
22271,13,True
61038,39,False
23916,13,True
47239,25,False
79662,43,True
76635,41,True
1380,7,False
418,4,True
59008,38,False
72594,41,False
14752,11,False
10934,11,False
38151,18,False
74179,41,False
30165,15,False
25125,14,False
50160,25,False
45002,23,True
51197,26,False
6956,10,True
6987,10,True
34456,17,True
70300,41,False
17661,12,True
80322,43,False
4450,8,False
11889,11,False
13334,11,False
73105,41,True
17007,12,True
10182,11,True
5748,8,True
3819,8,False
66652,40,True
42324,20,True
46222,24,False
79188,43,True
72675,41,False
78608,43,True
20467,13,False
43017,20,True
65533,40,False
70079,41,True
40161,18,False
66467,40,True
28963,15,True
34158,17,False
16787,12,True
54723,30,False
42141,19,False
5840,8,False
77659,43,True
14698,11,False
32749,16,True
57072,37,False
14517,11,True
81231,43,False
16857,12,False
50417,25,False
47800,25,True
81027,43,False
29730,15,False
59033,38,True
27341,14,True
42332,20,False
48977,25,True
42734,20,False
11414,11,False
21054,13,True
21484,13,False
35401,17,True
2046,7,True
64984,40,True
59967,39,False
34296,17,True
60198,39,True
24659,14,True
39848,18,False
51767,26,False
47391,25,True
79304,43,True
20066,13,True
55979,34,True
3841,8,True
55877,34,True
9106,11,True
75349,41,False
61583,39,True
56493,36,True
23224,13,False
32600,16,True
80544,43,True
59361,38,True
34457,17,True
12672,11,True
17108,12,False
71799,41,False
42219,20,True
52135,26,True
21629,13,False
30923,16,True
59390,38,True
21921,13,False
56880,37,False
5889,8,False
58508,38,False
28672,15,False
16231,12,True
12303,11,False
68434,41,False
66841,40,False
64644,40,True
60825,39,False
30808,16,False
48074,25,False
74776,41,True
3944,8,False
47779,25,False
79699,43,True
54421,30,True
12949,11,True
19454,13,True
30901,16,False
35509,17,True
40475,18,False
42077,19,False
29795,15,False
73061,41,False
59648,38,False
15108,11,False
75021,41,False
66505,40,False
50528,25,True
29720,15,True
6117,9,True
24078,14,False
8132,10,False
58005,38,True
75538,41,False
39970,18,False
53537,27,True
76137,41,True
47842,25,False
51381,26,False
26716,14,False
31864,16,False
41604,18,True
13154,11,True
79197,43,True
75485,41,False
46359,24,False
69517,41,True
78982,43,False
55637,33,False
66036,40,True
28585,15,False
26105,14,False
8140,10,True
33196,16,True
21756,13,False
22211,13,True
57450,38,False
77222,43,False
67517,40,False
68517,41,False
28456,15,True
47878,25,True
52649,26,False
74372,41,False
38235,18,True
69197,41,True
74772,41,False
5553,8,True
65065,40,True
9203,11,False
56013,34,True
60879,39,True
14440,11,False
12343,11,False
25685,14,True
44183,21,False
60012,39,True
67068,40,True
76804,43,True
76866,43,True
34830,17,False
46608,24,True
29253,15,False
15197,11,True
26043,14,False
49344,25,False
60925,39,False
20044,13,True
7122,10,True
69149,41,True
17514,12,False
50729,25,False
22794,13,True
34484,17,False
41999,19,True
20825,13,True
74028,41,True
16556,12,True
38174,18,True
5251,8,False
65809,40,True
70718,41,True
20501,13,True
74330,41,False
25499,14,True
13880,11,True
57210,38,False
73934,41,True
38401,18,False
39873,18,False
40811,18,False
77106,43,True
2075,7,True
48155,25,True
39129,18,True
48606,25,False
22104,13,True
17451,12,False
47450,25,False
79301,43,False
19769,13,True
21433,13,False
78191,43,True
37669,18,True
42842,20,True
79064,43,True
19949,13,False
6407,9,True
15144,11,True
73633,41,False
39115,18,True
79152,43,True
29671,15,True
50769,25,False
71046,41,False
50918,25,True
56791,37,True
25462,14,True
34204,17,False
6339,9,False
65443,40,False
10360,11,True
75269,41,True
58619,38,False
4169,8,False
45205,24,False
27271,14,True
23307,13,True
24444,14,False
32331,16,False
48917,25,True
22353,13,False
47837,25,False
36461,18,False
30170,15,True
79654,43,True
62700,40,False
32489,16,True
78209,43,True
36964,18,True
73971,41,True
52938,26,False
12330,11,False
25882,14,False
51486,26,True
79164,43,True
29368,15,True
6696,9,False
75030,41,False
48844,25,True
42158,19,True
12964,11,False
78144,43,False
14454,11,True
37415,18,False
26148,14,True
3285,8,False
21870,13,False
66658,40,False
42968,20,True
6568,9,True
53886,27,False
22216,13,True
64125,40,True
22311,13,True
49490,25,False
11377,11,False
74997,41,True
68562,41,True
6993,10,True
16387,12,False
60979,39,False
36587,18,False
19709,13,True
30621,15,False
79288,43,False
10672,11,False
74096,41,False
44327,21,False
72794,41,True
19188,13,False
53072,26,False
80581,43,False
56645,36,False
11621,11,True
14525,11,True
76462,41,False
51320,26,False
62210,39,False
61801,39,False
79126,43,False
50725,25,False
77948,43,True
39535,18,False
24562,14,True
44537,22,False
77259,43,False
12437,11,True
52877,26,False
37544,18,False
31426,16,True
26878,14,False
9870,11,True
31713,16,True
11948,11,False
25860,14,False
42426,20,True
54537,30,True
970,6,False
38481,18,True
12657,11,False
81021,43,False
6138,9,False
24949,14,True
71134,41,True
38094,18,True
65348,40,False
68942,41,False
28098,15,True
5907,9,False
70766,41,False
62191,39,False
71926,41,True
20487,13,False
5718,8,True
65402,40,True
60927,39,True
41367,18,True
20071,13,True
78393,43,True
22979,13,False
57610,38,False
45749,24,False
35634,17,False
66821,40,True
74493,41,False
6466,9,False
74795,41,False
65485,40,True
17032,12,True
19338,13,True
12025,11,False
5205,8,False
45163,23,True
28196,15,False
57695,38,True
36073,18,False
59155,38,False
27920,15,False
64713,40,True
54534,30,True
37735,18,False
61700,39,True
35031,17,False
73043,41,True
29623,15,False
46787,25,False
55548,32,False
15552,12,False
55166,31,True
79056,43,True
12318,11,True
6094,9,True
78002,43,False
4294,8,True
78806,43,True
68100,40,False
38273,18,False
76380,41,False
72743,41,True
45329,24,False
52081,26,True
42891,20,False
57311,38,False
40322,18,True
68549,41,False
63420,40,True
16475,12,True
80950,43,False
55715,33,True
21914,13,True
3201,8,False
45809,24,False
16609,12,False
80383,43,False
81421,43,False
1664,7,True
30607,15,True
60160,39,False
70080,41,False
80022,43,False
49268,25,False
64829,40,True
4000,8,False
53081,26,True
78895,43,False
58289,38,False
72797,41,False
17350,12,False
46712,25,True
17318,12,True
51460,26,False
24307,14,True
70442,41,True
63304,40,True
70799,41,True
78096,43,True
2609,7,True
24275,14,True
68242,41,True
22451,13,False
57361,38,False
75676,41,False
78173,43,True
74720,41,False
1887,7,False
11963,11,False
23533,13,False
24586,14,False
48450,25,False
205,4,False
48218,25,False
26377,14,False
74965,41,True
75456,41,True
5301,8,False
14532,11,False
39726,18,False
2501,7,True
2469,7,False
9769,11,False
12612,11,True
